"BydgoszczParkPrzemyslowy","53.0841","18.0689","281.31","71","1029","4.12","60","1684452564","2.62","4.31","213.62","0","4.76","61.51","3.16","3.45","280.01","77","1028","2.57","50","3.41","5.36","210.29","0","5.01","52.93","2.62","2.5"
"Bydgoszcz","53.1342","17.9943","281.13","72","1029","4.12","60","1684452565","2.3","3.85","210.29","0","3.98","64.37","2.3","3.26","279.93","77","1028","2.57","50","3.07","4.76","206.95","0","4.03","55.79","1.65","2.31"
"Bydgoszcz","53.1342","17.9943","280.27","75","1028","3.6","60","1684456165","2.57","4.15","208.62","0","3.98","60.8","2.06","3.1","279.93","79","1028","2.06","40","3.28","5.03","205.28","0","4.11","54.36","1.57","2.03"
"BydgoszczParkPrzemyslowy","53.0841","18.0689","280.44","74","1028","3.6","60","1684456165","2.92","4.68","211.95","0","4.88","57.94","2.95","3.36","279.99","79","1028","2.06","40","3.59","5.63","210.29","0","5.27","50.78","2.62","2.15"
"Bydgoszcz","53.1342","17.9943","280.33","76","1028","3.09","50","1684459763","2.82","4.45","206.95","0","3.98","57.94","1.8","2.69","281.26","75","1028","1.54","50","3.44","5.22","203.61","0.02","4.5","52.93","1.57","1.87"
"BydgoszczParkPrzemyslowy","53.0841","18.0689","280.41","75","1028","3.09","50","1684459764","3.18","5.02","211.95","0","4.97","55.08","2.74","2.91","281.15","74","1028","1.54","50","3.83","5.95","210.29","0.02","5.83","49.35","2.77","2"
"BydgoszczParkPrzemyslowy","53.0841","18.0689","280.01","77","1028","2.57","50","1684463365","3.41","5.36","210.29","0","5.01","52.93","2.62","2.5","282.97","69","1028","3.6","50","4.24","6.55","213.62","0.23","7.37","47.21","3.82","2.12"
"Bydgoszcz","53.1342","17.9943","279.93","77","1028","2.57","50","1684463366","3.07","4.76","206.95","0","4.03","55.79","1.65","2.31","283.32","69","1028","3.6","50","3.62","5.46","205.28","0.18","5.48","52.21","1.94","1.93"
"Bydgoszcz","53.1342","17.9943","279.93","79","1028","2.06","40","1684466966","3.28","5.03","205.28","0","4.11","54.36","1.57","2.03","284","65","1028","3.09","60","3.93","5.85","208.62","0.68","6.51","52.21","2.5","1.98"
"BydgoszczParkPrzemyslowy","53.0841","18.0689","279.99","79","1028","2.06","40","1684466968","3.59","5.63","210.29","0","5.27","50.78","2.62","2.15","283.84","65","1028","3.09","60","4.6","7.12","220.3","0.85","8.65","46.49","4.77","2.28"
"Bydgoszcz","53.1342","17.9943","281.26","75","1028","1.54","50","1684470564","3.44","5.22","203.61","0.02","4.5","52.93","1.57","1.87","285.31","63","1028","2.57","70","4.26","6.24","210.29","0.64","7.8","54.36","3.04","1.9"
"BydgoszczParkPrzemyslowy","53.0841","18.0689","281.15","74","1028","1.54","50","1684470565","3.83","5.95","210.29","0.02","5.83","49.35","2.77","2","284.99","63","1028","2.57","70","4.78","7.36","220.3","0.74","9.68","48.64","5.36","2.25"
"BydgoszczParkPrzemyslowy","53.0841","18.0689","282.97","69","1028","3.6","50","1684474166","4.24","6.55","213.62","0.23","7.37","47.21","3.82","2.12","285.36","65","1029","3.09","60","2.73","4.86","216.96","1.31","7.2","54.36","5.19","3.01"
"Bydgoszcz","53.1342","17.9943","283.32","69","1028","3.6","50","1684474166","3.62","5.46","205.28","0.18","5.48","52.21","1.94","1.93","285.65","64","1029","3.09","60","2.16","3.84","208.62","0.99","5.66","59.37","3.22","2.53"
"Bydgoszcz","53.1342","17.9943","284","65","1028","3.09","60","1684477766","3.93","5.85","208.62","0.68","6.51","52.21","2.5","1.98","286.73","62","1029","3.6","60","2.3","3.92","206.95","1.05","4.93","60.8","3.25","2.5"
"BydgoszczParkPrzemyslowy","53.0841","18.0689","283.84","65","1028","3.09","60","1684477768","4.6","7.12","220.3","0.85","8.65","46.49","4.77","2.28","286.4","62","1029","3.6","60","2.66","4.66","213.62","1.38","6.17","55.79","4.83","2.95"
"Bydgoszcz","53.1342","17.9943","285.31","63","1028","2.57","70","1684481365","4.26","6.24","210.29","0.64","7.8","54.36","3.04","1.9","286.27","62","1028","4.12","70","2.4","3.72","205.28","0.84","3.73","66.52","2.8","2.12"
"BydgoszczParkPrzemyslowy","53.0841","18.0689","284.99","63","1028","2.57","70","1684481368","4.78","7.36","220.3","0.74","9.68","48.64","5.36","2.25","286.15","62","1028","4.12","70","2.64","4.19","208.62","1.02","4.71","62.94","3.93","2.41"
"Bydgoszcz","53.1342","17.9943","285.65","64","1029","3.09","60","1684484966","2.16","3.84","208.62","0.99","5.66","59.37","3.22","2.53","287.26","58","1028","5.66","80","2.62","3.73","203.61","0.63","2.87","70.81","2.5","1.82"
"BydgoszczParkPrzemyslowy","53.0841","18.0689","285.36","65","1029","3.09","60","1684484966","2.73","4.86","216.96","1.31","7.2","54.36","5.19","3.01","287.14","58","1028","5.66","80","2.79","4.09","206.95","0.73","3.77","67.95","3.34","2.03"
"Bydgoszcz","53.1342","17.9943","286.73","62","1029","3.6","60","1684488567","2.3","3.92","206.95","1.05","4.93","60.8","3.25","2.5","285.45","76","1028","6.17","70","2.73","3.68","203.61","0.48","2.38","74.39","2.33","1.55"
"BydgoszczParkPrzemyslowy","53.0841","18.0689","286.4","62","1029","3.6","60","1684488569","2.66","4.66","213.62","1.38","6.17","55.79","4.83","2.95","285.29","75","1028","6.17","70","2.84","3.91","206.95","0.52","3.13","71.53","2.92","1.71"
"Bydgoszcz","53.1342","17.9943","286.27","62","1028","4.12","70","1684492165","2.4","3.72","205.28","0.84","3.73","66.52","2.8","2.12","285.05","73","1028","6.17","50","2.53","3.31","203.61","0.31","2.1","77.25","2.03","1.33"
"BydgoszczParkPrzemyslowy","53.0841","18.0689","286.15","62","1028","4.12","70","1684492168","2.64","4.19","208.62","1.02","4.71","62.94","3.93","2.41","284.89","72","1028","6.17","50","2.81","3.76","206.95","0.33","3","73.67","2.68","1.55"
"Bydgoszcz","53.1342","17.9943","287.26","58","1028","5.66","80","1684495767","2.62","3.73","203.61","0.63","2.87","70.81","2.5","1.82","285.05","73","1028","5.66","50","2.76","3.57","205.28","0.23","2.53","76.53","2.18","1.5"
"BydgoszczParkPrzemyslowy","53.0841","18.0689","287.14","58","1028","5.66","80","1684495767","2.79","4.09","206.95","0.73","3.77","67.95","3.34","2.03","284.87","73","1028","5.66","50","3.23","4.18","206.95","0.25","3.47","72.96","2.95","1.71"
"Bydgoszcz","53.1342","17.9943","285.45","76","1028","6.17","70","1684499368","2.73","3.68","203.61","0.48","2.38","74.39","2.33","1.55","285.26","75","1028","6.17","60","3.19","4.01","205.28","0.16","3.13","74.39","2.35","1.71"
"BydgoszczParkPrzemyslowy","53.0841","18.0689","285.29","75","1028","6.17","70","1684499369","2.84","3.91","206.95","0.52","3.13","71.53","2.92","1.71","285.05","74","1028","6.17","60","3.68","4.58","208.62","0.19","3.9","70.81","3.07","1.81"
"Bydgoszcz","53.1342","17.9943","285.05","73","1028","6.17","50","1684502966","2.53","3.31","203.61","0.31","2.1","77.25","2.03","1.33","285.25","71","1028","5.66","40","3.63","4.44","206.95","0.09","3.56","70.1","2.41","1.92"
"BydgoszczParkPrzemyslowy","53.0841","18.0689","284.89","72","1028","6.17","50","1684502969","2.81","3.76","206.95","0.33","3","73.67","2.68","1.55","285.11","70","1028","5.66","40","4.09","4.97","208.62","0.12","4.28","66.52","3.13","1.95"
"Bydgoszcz","53.1342","17.9943","285.05","73","1028","5.66","50","1684506567","2.76","3.57","205.28","0.23","2.53","76.53","2.18","1.5","285.19","76","1028","5.14","50","3.93","4.75","206.95","0.05","3.77","65.09","2.53","2.09"
"BydgoszczParkPrzemyslowy","53.0841","18.0689","284.87","73","1028","5.66","50","1684506567","3.23","4.18","206.95","0.25","3.47","72.96","2.95","1.71","285.09","75","1028","5.14","50","4.24","5.13","210.29","0.06","4.5","61.51","3.28","2.01"
"Bydgoszcz","53.1342","17.9943","285.26","75","1028","6.17","60","1684510169","3.19","4.01","205.28","0.16","3.13","74.39","2.35","1.71","285.19","78","1028","4.63","60","3.74","4.54","206.95","0.01","3.81","62.23","2.56","2"
"BydgoszczParkPrzemyslowy","53.0841","18.0689","285.05","74","1028","6.17","60","1684510170","3.68","4.58","208.62","0.19","3.9","70.81","3.07","1.81","285.09","78","1028","4.63","60","3.8","4.67","210.29","0.01","4.41","60.8","3.31","1.76"
"Bydgoszcz","53.1342","17.9943","285.25","71","1028","5.66","40","1684513766","3.63","4.44","206.95","0.09","3.56","70.1","2.41","1.92","284.86","78","1028","4.63","60","3.23","4","208.62","0","3.64","62.94","2.53","1.71"
"BydgoszczParkPrzemyslowy","53.0841","18.0689","285.11","70","1028","5.66","40","1684513770","4.09","4.97","208.62","0.12","4.28","66.52","3.13","1.95","284.74","77","1028","4.63","60","3.31","4.16","210.29","0","4.11","62.23","3.22","1.54"
"BydgoszczParkPrzemyslowy","53.0841","18.0689","285.09","75","1028","5.14","50","1684517368","4.24","5.13","210.29","0.06","4.5","61.51","3.28","2.01","284.36","80","1028","3.09","50","3.08","4.01","211.95","0","4.03","62.94","3.31","1.57"
"Bydgoszcz","53.1342","17.9943","285.19","76","1028","5.14","50","1684517368","3.93","4.75","206.95","0.05","3.77","65.09","2.53","2.09","284.46","80","1028","3.09","50","2.87","3.63","208.62","0","3.38","64.37","2.47","1.58"
"Bydgoszcz","53.1342","17.9943","285.19","78","1028","4.63","60","1684520969","3.74","4.54","206.95","0.01","3.81","62.23","2.56","2","284.32","78","1028","3.6","50","2.69","3.48","208.62","0","3.26","65.09","2.35","1.6"
"BydgoszczParkPrzemyslowy","53.0841","18.0689","285.09","78","1028","4.63","60","1684520970","3.8","4.67","210.29","0.01","4.41","60.8","3.31","1.76","284.17","77","1028","3.6","50","2.93","3.96","211.95","0","3.98","62.94","3.22","1.71"
"Bydgoszcz","53.1342","17.9943","284.86","78","1028","4.63","60","1684524567","3.23","4","208.62","0","3.64","62.94","2.53","1.71","284.13","78","1028","3.6","60","2.62","3.46","206.95","0","3.13","64.37","2.21","1.74"
"BydgoszczParkPrzemyslowy","53.0841","18.0689","284.74","77","1028","4.63","60","1684524570","3.31","4.16","210.29","0","4.11","62.23","3.22","1.54","284.01","77","1028","3.6","60","2.8","3.87","208.62","0","3.73","61.51","2.8","1.88"
"Bydgoszcz","53.1342","17.9943","284.46","80","1028","3.09","50","1684528169","2.87","3.63","208.62","0","3.38","64.37","2.47","1.58","284.13","77","1028","3.6","60","2.67","3.56","206.95","0","3","62.94","2.09","2"
"BydgoszczParkPrzemyslowy","53.0841","18.0689","284.36","80","1028","3.09","50","1684528169","3.08","4.01","211.95","0","4.03","62.94","3.31","1.57","284.01","76","1028","3.6","60","2.79","3.81","206.95","0","3.3","60.8","2.47","2.15"
"BydgoszczParkPrzemyslowy","53.0841","18.0689","284.17","77","1028","3.6","50","1684531770","2.93","3.96","211.95","0","3.98","62.94","3.22","1.71","284.01","72","1028","3.6","60","2.77","3.74","205.28","0","2.96","59.37","2.09","2.53"
"Bydgoszcz","53.1342","17.9943","284.32","78","1028","3.6","50","1684531770","2.69","3.48","208.62","0","3.26","65.09","2.35","1.6","284.13","74","1028","3.6","60","2.76","3.69","205.28","0","2.87","60.8","1.91","2.38"
"Bydgoszcz","53.1342","17.9943","284.13","78","1028","3.6","60","1684535368","2.62","3.46","206.95","0","3.13","64.37","2.21","1.74","284.13","74","1028","3.6","50","2.84","3.82","205.28","0","2.79","59.37","1.77","2.85"
"BydgoszczParkPrzemyslowy","53.0841","18.0689","284.01","77","1028","3.6","60","1684535371","2.8","3.87","208.62","0","3.73","61.51","2.8","1.88","284.01","72","1028","3.6","50","2.79","3.77","203.61","0","2.74","59.37","1.94","2.95"
"BydgoszczParkPrzemyslowy","53.0841","18.0689","284.01","76","1028","3.6","60","1684538970","2.79","3.81","206.95","0","3.3","60.8","2.47","2.15","284.01","72","1028","3.6","50","2.77","3.78","203.61","0","2.66","59.37","1.94","3.33"
"Bydgoszcz","53.1342","17.9943","284.13","77","1028","3.6","60","1684538969","2.67","3.56","206.95","0","3","62.94","2.09","2","284.13","74","1028","3.6","50","2.88","3.9","203.61","0","2.83","57.94","1.8","3.36"
"BydgoszczParkPrzemyslowy","53.0841","18.0689","284.01","72","1028","3.6","60","1684542571","2.77","3.74","205.28","0","2.96","59.37","2.09","2.53","284.02","73","1028","3.09","50","2.7","3.71","203.61","0","2.66","60.8","1.94","3.61"
"Bydgoszcz","53.1342","17.9943","284.13","74","1028","3.6","60","1684542571","2.76","3.69","205.28","0","2.87","60.8","1.91","2.38","284.12","75","1028","3.09","50","2.81","3.83","203.61","0","2.83","59.37","1.85","3.64"
"Bydgoszcz","53.1342","17.9943","284.13","74","1028","3.6","50","1684546168","2.84","3.82","205.28","0","2.79","59.37","1.77","2.85","284.13","76","1028","3.09","60","2.69","3.68","203.61","0","2.87","62.23","1.91","3.8"
"BydgoszczParkPrzemyslowy","53.0841","18.0689","284.01","72","1028","3.6","50","1684546172","2.79","3.77","203.61","0","2.74","59.37","1.94","2.95","284.01","74","1028","3.09","60","2.63","3.63","205.28","0","2.79","62.94","2.03","3.77"
"Bydgoszcz","53.1342","17.9943","284.13","74","1028","3.6","50","1684549771","2.88","3.9","203.61","0","2.83","57.94","1.8","3.36","284.66","77","1028","3.09","70","2.72","3.74","205.28","0.02","3.3","64.37","2.21","3.83"
"BydgoszczParkPrzemyslowy","53.0841","18.0689","284.01","72","1028","3.6","50","1684549771","2.77","3.78","203.61","0","2.66","59.37","1.94","3.33","284.49","76","1028","3.09","70","2.73","3.82","208.62","0.02","3.51","63.66","2.62","3.9"
"BydgoszczParkPrzemyslowy","53.0841","18.0689","284.02","73","1028","3.09","50","1684553371","2.7","3.71","203.61","0","2.66","60.8","1.94","3.61","285.27","76","1028","3.09","70","2.88","4.13","210.29","0.07","4.37","62.94","3.16","4.02"
"Bydgoszcz","53.1342","17.9943","284.12","75","1028","3.09","50","1684553375","2.81","3.83","203.61","0","2.83","59.37","1.85","3.64","285.39","76","1028","3.09","70","2.84","3.95","208.62","0.07","3.98","65.09","2.62","3.8"
"Bydgoszcz","53.1342","17.9943","284.13","76","1028","3.09","60","1684556969","2.69","3.68","203.61","0","2.87","62.23","1.91","3.8","286.52","76","1028","3.09","60","3.03","4.18","210.29","0.21","4.24","65.8","2.92","3.58"
"BydgoszczParkPrzemyslowy","53.0841","18.0689","284.01","74","1028","3.09","60","1684556972","2.63","3.63","205.28","0","2.79","62.94","2.03","3.77","286.34","76","1028","3.09","60","3.02","4.37","211.95","0.22","4.54","62.94","3.4","3.96"
"Bydgoszcz","53.1342","17.9943","284.66","77","1028","3.09","70","1684560571","2.72","3.74","205.28","0.02","3.3","64.37","2.21","3.83","288.2","73","1028","2.57","70","3.23","4.81","216.96","0.87","4.58","58.65","3.79","3.2"
"BydgoszczParkPrzemyslowy","53.0841","18.0689","284.49","76","1028","3.09","70","1684560571","2.73","3.82","208.62","0.02","3.51","63.66","2.62","3.9","288.1","73","1028","2.57","70","3.1","4.75","216.96","0.85","4.41","60.8","4.23","3.26"
"BydgoszczParkPrzemyslowy","53.0841","18.0689","285.27","76","1028","3.09","70","1684564172","2.88","4.13","210.29","0.07","4.37","62.94","3.16","4.02","289.83","69","1027","3.6","40","3.71","5.45","216.96","1.06","3.73","63.66","4.41","3.45"
"Bydgoszcz","53.1342","17.9943","285.39","76","1028","3.09","70","1684564175","2.84","3.95","208.62","0.07","3.98","65.09","2.62","3.8","289.93","70","1027","3.6","40","3.77","5.42","213.62","1.02","3.73","63.66","3.99","3.36"
"Bydgoszcz","53.1342","17.9943","286.52","76","1028","3.09","60","1684567769","3.03","4.18","210.29","0.21","4.24","65.8","2.92","3.58","291.72","62","1027","2.57","60","4.41","5.33","205.28","0.44","1.78","78.68","2.44","2.19"
"BydgoszczParkPrzemyslowy","53.0841","18.0689","286.34","76","1028","3.09","60","1684567772","3.02","4.37","211.95","0.22","4.54","62.94","3.4","3.96","291.6","62","1027","2.57","60","4.4","5.37","206.95","0.45","1.95","77.96","2.68","2.28"
"BydgoszczParkPrzemyslowy","53.0841","18.0689","288.1","73","1028","2.57","70","1684571372","3.1","4.75","216.96","0.85","4.41","60.8","4.23","3.26","293.19","60","1026","3.6","90","4.65","5.45","203.61","0.26","1.41","83.69","2.09","1.98"
"Bydgoszcz","53.1342","17.9943","288.2","73","1028","2.57","70","1684571372","3.23","4.81","216.96","0.87","4.58","58.65","3.79","3.2","293.45","60","1026","3.6","90","4.63","5.34","201.94","0.24","1.26","85.83","2.03","1.82"
"BydgoszczParkPrzemyslowy","53.0841","18.0689","289.83","69","1027","3.6","40","1684574973","3.71","5.45","216.96","1.06","3.73","63.66","4.41","3.45","293.42","59","1026","4.12","70","4.79","5.51","201.94","0.21","1.23","85.12","1.82","1.93"
"Bydgoszcz","53.1342","17.9943","289.93","70","1027","3.6","40","1684574976","3.77","5.42","213.62","1.02","3.73","63.66","3.99","3.36","293.59","59","1026","4.12","70","4.87","5.55","201.94","0.21","1.13","88.69","1.86","1.85"
"BydgoszczFordon","53.1482","18.1555","291.61","63","1028","2.57","60","1684577877","4.4","5.37","206.95","0.45","1.95","77.96","2.68","2.28","293.89","59","1027","4.12","70","4.4","5.02","200.27","0.15","1.32","84.4","1.7","1.84"
"Bydgoszcz","53.1342","17.9943","291.72","62","1027","2.57","60","1684578570","4.41","5.33","205.28","0.44","1.78","78.68","2.44","2.19","293.38","59","1026","4.12","70","4.79","5.38","200.27","0.18","1.11","88.69","1.73","1.76"
"BydgoszczParkPrzemyslowy","53.0841","18.0689","291.6","62","1027","2.57","60","1684578573","4.4","5.37","206.95","0.45","1.95","77.96","2.68","2.28","293.29","59","1026","4.12","70","4.4","5.02","200.27","0.15","1.32","84.4","1.7","1.84"
"BydgoszczFordon","53.1482","18.1555","292.84","61","1027","3.6","90","1684581477","4.65","5.45","203.61","0.26","1.41","83.69","2.09","1.98","294.13","61","1027","4.63","70","3.55","4.12","200.27","0.11","1.48","83.69","1.62","1.76"
"Bydgoszcz","53.1342","17.9943","293.45","60","1026","3.6","90","1684582172","4.63","5.34","201.94","0.24","1.26","85.83","2.03","1.82","293.73","58","1025","4.63","70","4.04","4.55","198.6","0.17","1.32","87.26","1.65","1.68"
"BydgoszczParkPrzemyslowy","53.0841","18.0689","293.19","60","1026","3.6","90","1684582172","4.65","5.45","203.61","0.26","1.41","83.69","2.09","1.98","293.76","59","1025","4.63","70","3.55","4.12","200.27","0.11","1.48","83.69","1.62","1.76"
"BydgoszczFordon","53.1482","18.1555","292.94","60","1027","4.12","70","1684585077","4.79","5.51","201.94","0.21","1.23","85.12","1.82","1.93","294.7","60","1026","4.63","70","2.93","3.45","198.6","0.07","1.71","82.25","1.57","1.85"
"BydgoszczParkPrzemyslowy","53.0841","18.0689","293.42","59","1026","4.12","70","1684585773","4.79","5.51","201.94","0.21","1.23","85.12","1.82","1.93","294.35","59","1025","4.63","70","2.93","3.45","198.6","0.07","1.71","82.25","1.57","1.85"
"Bydgoszcz","53.1342","17.9943","293.59","59","1026","4.12","70","1684585776","4.87","5.55","201.94","0.21","1.13","88.69","1.86","1.85","294.37","59","1025","4.63","70","3.27","3.76","198.6","0.17","1.61","84.4","1.61","1.74"
"BydgoszczFordon","53.1482","18.1555","293.89","59","1027","4.12","70","1684588677","4.4","5.02","200.27","0.15","1.32","84.4","1.7","1.84","295.17","60","1025","5.66","70","2.83","3.47","203.61","0.12","2.96","78.68","2.21","2.34"
"Bydgoszcz","53.1342","17.9943","293.38","59","1026","4.12","70","1684589371","4.79","5.38","200.27","0.18","1.11","88.69","1.73","1.76","295.12","61","1024","5.66","70","3.01","3.58","201.94","0.21","2.79","79.39","2","2.28"
"BydgoszczParkPrzemyslowy","53.0841","18.0689","293.29","59","1026","4.12","70","1684589373","4.4","5.02","200.27","0.15","1.32","84.4","1.7","1.84","295.12","60","1024","5.66","70","2.83","3.47","203.61","0.12","2.96","78.68","2.21","2.34"
"BydgoszczFordon","53.1482","18.1555","294.13","61","1027","4.63","70","1684592278","3.55","4.12","200.27","0.11","1.48","83.69","1.62","1.76","294.85","63","1025","3.6","60","3.15","4.11","210.29","0.18","4.37","72.24","3.4","3.14"
"Bydgoszcz","53.1342","17.9943","293.73","58","1025","4.63","70","1684592973","4.04","4.55","198.6","0.17","1.32","87.26","1.65","1.68","294.19","63","1024","3.6","60","3.29","4.08","210.29","0.29","4.63","72.96","3.04","3.01"
"BydgoszczParkPrzemyslowy","53.0841","18.0689","293.76","59","1025","4.63","70","1684592973","3.55","4.12","200.27","0.11","1.48","83.69","1.62","1.76","294.23","63","1024","3.6","60","3.15","4.11","210.29","0.18","4.37","72.24","3.4","3.14"
"BydgoszczFordon","53.1482","18.1555","294.7","60","1026","4.63","70","1684595877","2.93","3.45","198.6","0.07","1.71","82.25","1.57","1.85","292.68","70","1024","4.63","50","3.48","4.73","216.96","0.1","5.44","65.8","4.29","3.8"
"BydgoszczParkPrzemyslowy","53.0841","18.0689","294.35","59","1025","4.63","70","1684596574","2.93","3.45","198.6","0.07","1.71","82.25","1.57","1.85","292.66","70","1024","4.63","50","3.48","4.73","216.96","0.1","5.44","65.8","4.29","3.8"
"Bydgoszcz","53.1342","17.9943","294.37","59","1025","4.63","70","1684596576","3.27","3.76","198.6","0.17","1.61","84.4","1.61","1.74","292.6","70","1024","4.63","50","3.56","4.62","216.96","0.16","5.74","67.95","3.82","3.64"
"BydgoszczFordon","53.1482","18.1555","295.17","60","1025","5.66","70","1684599478","2.83","3.47","203.61","0.12","2.96","78.68","2.21","2.34","291.15","75","1025","4.12","40","3.77","5.33","220.3","0.01","6","60.8","4.71","4.18"
"Bydgoszcz","53.1342","17.9943","295.12","61","1024","5.66","70","1684600171","3.01","3.58","201.94","0.21","2.79","79.39","2","2.28","290.86","76","1024","4.12","40","3.81","5.12","220.3","0.01","6.26","62.94","4.29","3.93"
"BydgoszczParkPrzemyslowy","53.0841","18.0689","295.12","60","1024","5.66","70","1684600174","2.83","3.47","203.61","0.12","2.96","78.68","2.21","2.34","290.87","76","1024","4.12","40","3.77","5.33","220.3","0.01","6","60.8","4.71","4.18"
"BydgoszczFordon","53.1482","18.1555","294.85","63","1025","3.6","60","1684603078","3.15","4.11","210.29","0.18","4.37","72.24","3.4","3.14","289.69","80","1025","3.6","60","4.15","6.01","223.64","0","6.26","55.79","4.77","4.18"
"BydgoszczParkPrzemyslowy","53.0841","18.0689","294.23","63","1024","3.6","60","1684603773","3.15","4.11","210.29","0.18","4.37","72.24","3.4","3.14","288.85","81","1024","3.6","60","4.15","6.01","223.64","0","6.26","55.79","4.77","4.18"
"Bydgoszcz","53.1342","17.9943","294.19","63","1024","3.6","60","1684603774","3.29","4.08","210.29","0.29","4.63","72.96","3.04","3.01","288.86","82","1024","3.6","60","4.15","5.77","223.64","0","6.43","57.94","4.41","3.86"
"BydgoszczFordon","53.1482","18.1555","292.68","70","1024","4.63","50","1684606678","3.48","4.73","216.96","0.1","5.44","65.8","4.29","3.8","288.61","77","1025","3.6","70","4.35","6.33","223.64","0","6.08","52.93","4.17","3.77"
"BydgoszczParkPrzemyslowy","53.0841","18.0689","292.66","70","1024","4.63","50","1684607374","3.48","4.73","216.96","0.1","5.44","65.8","4.29","3.8","287.96","78","1024","3.6","70","4.35","6.33","223.64","0","6.08","52.93","4.17","3.77"
"Bydgoszcz","53.1342","17.9943","292.6","70","1024","4.63","50","1684607377","3.56","4.62","216.96","0.16","5.74","67.95","3.82","3.64","287.99","80","1024","3.6","70","4.49","6.32","226.97","0","6.6","53.64","4.17","3.45"
"BydgoszczFordon","53.1482","18.1555","291.15","75","1025","4.12","40","1684610279","3.77","5.33","220.3","0.01","6","60.8","4.71","4.18","287.53","73","1025","3.09","70","4.18","5.98","220.3","0","5.23","51.5","2.77","3.2"
"Bydgoszcz","53.1342","17.9943","290.86","76","1024","4.12","40","1684610972","3.81","5.12","220.3","0.01","6.26","62.94","4.29","3.93","286.93","78","1024","3.09","70","4.48","6.28","223.64","0","6.08","51.5","3.22","2.88"
"BydgoszczParkPrzemyslowy","53.0841","18.0689","290.87","76","1024","4.12","40","1684610975","3.77","5.33","220.3","0.01","6","60.8","4.71","4.18","286.93","76","1024","3.09","70","4.18","5.98","220.3","0","5.23","51.5","2.77","3.2"
"BydgoszczFordon","53.1482","18.1555","289.69","80","1025","3.6","60","1684613880","4.15","6.01","223.64","0","6.26","55.79","4.77","4.18","286.55","68","1025","1.54","100","4.11","5.64","213.62","0","4.24","51.5","2.06","2.95"
"BydgoszczParkPrzemyslowy","53.0841","18.0689","288.85","81","1024","3.6","60","1684614574","4.15","6.01","223.64","0","6.26","55.79","4.77","4.18","286.05","73","1024","1.54","100","4.11","5.64","213.62","0","4.24","51.5","2.06","2.95"
"Bydgoszcz","53.1342","17.9943","288.86","82","1024","3.6","60","1684614574","4.15","5.77","223.64","0","6.43","57.94","4.41","3.86","286","76","1024","1.54","100","4.18","5.74","216.96","0","4.8","52.21","2.24","2.6"
"BydgoszczFordon","53.1482","18.1555","288.61","77","1025","3.6","70","1684617479","4.35","6.33","223.64","0","6.08","52.93","4.17","3.77","286.2","66","1025","2.06","90","4.46","5.76","210.29","0","3.68","52.21","1.86","2.98"
"BydgoszczParkPrzemyslowy","53.0841","18.0689","287.96","78","1024","3.6","70","1684618175","4.35","6.33","223.64","0","6.08","52.93","4.17","3.77","285.51","74","1024","2.06","90","4.46","5.76","210.29","0","3.68","52.21","1.86","2.98"
"Bydgoszcz","53.1342","17.9943","287.99","80","1024","3.6","70","1684618178","4.49","6.32","226.97","0","6.6","53.64","4.17","3.45","285.4","76","1024","2.06","90","4.28","5.61","213.62","0","3.9","53.64","1.91","2.53"
"BydgoszczFordon","53.1482","18.1555","287.53","73","1025","3.09","70","1684621079","4.18","5.98","220.3","0","5.23","51.5","2.77","3.2","286.33","67","1024","2.06","100","4.98","6.16","208.62","0","3.43","53.64","1.89","3.2"
"Bydgoszcz","53.1342","17.9943","286.93","78","1024","3.09","70","1684621773","4.48","6.28","223.64","0","6.08","51.5","3.22","2.88","285.8","77","1023","2.06","100","4.76","5.96","210.29","0","3.56","53.64","1.85","2.66"
"BydgoszczParkPrzemyslowy","53.0841","18.0689","286.93","76","1024","3.09","70","1684621775","4.18","5.98","220.3","0","5.23","51.5","2.77","3.2","285.85","75","1023","2.06","100","4.98","6.16","208.62","0","3.43","53.64","1.89","3.2"
"BydgoszczFordon","53.1482","18.1555","286.55","68","1025","1.54","100","1684624680","4.11","5.64","213.62","0","4.24","51.5","2.06","2.95","285.99","74","1024","2.06","100","5.26","6.38","206.95","0","3.26","54.36","1.97","3.2"
"Bydgoszcz","53.1342","17.9943","286","76","1024","1.54","100","1684625375","4.18","5.74","216.96","0","4.8","52.21","2.24","2.6","285.21","83","1023","2.06","100","5.19","6.34","208.62","0","3.47","53.64","1.91","2.79"
"BydgoszczParkPrzemyslowy","53.0841","18.0689","286.05","73","1024","1.54","100","1684625375","4.11","5.64","213.62","0","4.24","51.5","2.06","2.95","285.29","81","1023","2.06","100","5.26","6.38","206.95","0","3.26","54.36","1.97","3.2"
"BydgoszczFordon","53.1482","18.1555","286.2","66","1025","2.06","90","1684628279","4.46","5.76","210.29","0","3.68","52.21","1.86","2.98","285.76","79","1024","2.06","100","5.21","6.35","206.95","0","3.26","53.64","1.97","3.14"
"BydgoszczParkPrzemyslowy","53.0841","18.0689","285.51","74","1024","2.06","90","1684628975","4.46","5.76","210.29","0","3.68","52.21","1.86","2.98","284.92","83","1023","2.06","100","5.21","6.35","206.95","0","3.26","53.64","1.97","3.14"
"Bydgoszcz","53.1342","17.9943","285.4","76","1024","2.06","90","1684628978","4.28","5.61","213.62","0","3.9","53.64","1.91","2.53","284.81","84","1023","2.06","100","5.32","6.44","208.62","0","3.43","53.64","1.94","2.85"
